Site ID,Site Name,Site Type,Year,Total Enrollment,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# White,% White,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# Female,% Female,# Male,% Male
30Q076,P.S. 76 William Hallet,PS,2016-17,50,5,10,8,16,28,56,8,16,1,2,24,48,26,52
30Q076,P.S. 76 William Hallet,PS,2017-18,47,3,6.4,15,31.9,22,46.8,7,14.9,0,0,25,53.2,22,46.8
30Q078,P.S. 078,PS,2015-16,36,1,2.8,1,2.8,11,30.6,23,63.9,0,0,21,58.3,15,41.7
30Q078,P.S./I.S. 78,PS,2016-17,35,12,34.3,0,0,7,20,15,42.9,1,2.9,17,48.6,18,51.4
30Q078,P.S./I.S. 78,PS,2017-18,34,8,23.5,1,2.9,4,11.8,19,55.9,2,5.9,17,50,17,50
30Q084,P.S. 084 Steinway,PS,2015-16,60,7,11.7,4,6.7,22,36.7,26,43.3,1,1.7,34,56.7,26,43.3
30Q084,P.S. 84 Steinway,PS,2016-17,40,3,7.5,0,0,14,35,23,57.5,0,0,18,45,22,55
30Q084,P.S. 84 Steinway,PS,2017-18,49,4,8.2,2,4.1,20,40.8,22,44.9,1,2,24,49,25,51
30Q085,P.S. 085 Judge Charles Vallone,PS,2015-16,60,6,10,0,0,18,30,34,56.7,2,3.3,29,48.3,31,51.7
30Q085,P.S. 85 Judge Charles Vallone,PS,2016-17,49,9,18.4,1,2,16,32.7,20,40.8,3,6.1,22,44.9,27,55.1
30Q085,P.S. 85 Judge Charles Vallone,PS,2017-18,65,9,13.8,1,1.5,20,30.8,35,53.8,0,0,37,56.9,28,43.1
30Q092,P.S. 092 Harry T. Stewart Sr.,PS,2015-16,18,0,0,1,5.6,17,94.4,0,0,0,0,11,61.1,7,38.9
30Q092,P.S. 92 Harry T. Stewart Sr.,PS,2016-17,80,1,1.3,0,0,78,97.5,0,0,1,1.3,35,43.8,45,56.3
30Q092,P.S. 92 Harry T. Stewart Sr.,PS,2017-18,86,0,0,1,1.2,85,98.8,0,0,0,0,47,54.7,39,45.3
30Q111,P.S. 111 Jacob Blackwell,PS,2015-16,17,0,0,6,35.3,9,52.9,2,11.8,0,0,6,35.3,11,64.7
30Q111,P.S. 111 Jacob Blackwell,PS,2016-17,20,2,10,6,30,12,60,0,0,0,0,11,55,9,45
30Q111,P.S. 111 Jacob Blackwell,PS,2017-18,24,0,0,13,54.2,11,45.8,0,0,0,0,13,54.2,11,45.8
30Q112,P.S. 112 Dutch Kills,PS,2015-16,77,33,42.9,11,14.3,26,33.8,7,9.1,0,0,34,44.2,43,55.8
30Q112,P.S. 112 Dutch Kills,PS,2016-17,63,22,34.9,5,7.9,25,39.7,11,17.5,0,0,33,52.4,30,47.6
30Q112,P.S. 112 Dutch Kills,PS,2017-18,54,26,48.1,7,13,11,20.4,10,18.5,0,0,30,55.6,24,44.4
30Q122,P.S. 122 Mamie Fay,PS,2015-16,35,7,20,0,0,5,14.3,22,62.9,1,2.9,13,37.1,22,62.9
30Q122,P.S. 122 Mamie Fay,PS,2016-17,36,5,13.9,0,0,9,25,21,58.3,1,2.8,14,38.9,22,61.1
30Q122,P.S. 122 Mamie Fay,PS,2017-18,36,4,11.1,0,0,10,27.8,20,55.6,2,5.6,19,52.8,17,47.2
30Q127,P.S. 127 Aerospace Science Magne,PS,2015-16,36,12,33.3,5,13.9,19,52.8,0,0,0,0,18,50,18,50
30Q127,P.S. 127 Aerospace Science Magnet,PS,2016-17,39,5,12.8,7,17.9,26,66.7,0,0,1,2.6,22,56.4,17,43.6
30Q127,P.S. 127 Aerospace Science Magnet,PS,2017-18,36,10,27.8,3,8.3,23,63.9,0,0,0,0,16,44.4,20,55.6
30Q148,P.S. 148 Queens,PS,2015-16,72,16,22.2,0,0,53,73.6,3,4.2,0,0,43,59.7,29,40.3
30Q148,P.S. 148 Queens,PS,2016-17,80,17,21.3,0,0,61,76.2,2,2.5,0,0,42,52.5,38,47.5
30Q148,P.S. 148 Queens,PS,2017-18,75,16,21.3,0,0,54,72,5,6.7,0,0,41,54.7,34,45.3
30Q150,P.S. 150 Queens,PS,2015-16,48,10,20.8,0,0,27,56.3,10,20.8,1,2.1,30,62.5,18,37.5
30Q150,P.S. 150 Queens,PS,2016-17,49,16,32.7,0,0,19,38.8,10,20.4,4,8.2,25,51,24,49
30Q150,P.S. 150 Queens,PS,2017-18,43,8,18.6,1,2.3,20,46.5,12,27.9,2,4.7,29,67.4,14,32.6
30Q151,P.S. 151 Mary D. Carter,PS,2015-16,58,20,34.5,6,10.3,22,37.9,8,13.8,2,3.4,33,56.9,25,43.1
30Q151,P.S. 151 Mary D. Carter,PS,2016-17,43,14,32.6,5,11.6,20,46.5,2,4.7,2,4.7,27,62.8,16,37.2
30Q151,P.S. 151 Mary D. Carter,PS,2017-18,32,8,25,6,18.8,13,40.6,4,12.5,1,3.1,14,43.8,18,56.3
30Q152,P.S. 152 Gwendoline N. Alleyne School,PS,2015-16,36,24,66.7,0,0,10,27.8,2,5.6,0,0,17,47.2,19,52.8
30Q152,P.S. 152 Gwendoline N. Alleyne School,PS,2016-17,36,25,69.4,1,2.8,8,22.2,1,2.8,1,2.8,14,38.9,22,61.1
30Q152,P.S. 152 Gwendoline N. Alleyne School,PS,2017-18,54,32,59.3,0,0,21,38.9,0,0,1,1.9,30,55.6,24,44.4
30Q166,P.S. 166 Henry Gradstein,PS,2015-16,36,9,25,1,2.8,18,50,8,22.2,0,0,20,55.6,16,44.4
30Q166,P.S. 166 Henry Gradstein,PS,2016-17,35,14,40,0,0,14,40,6,17.1,1,2.9,17,48.6,18,51.4
30Q166,P.S. 166 Henry Gradstein,PS,2017-18,36,16,44.4,1,2.8,9,25,9,25,1,2.8,19,52.8,17,47.2
30Q171,P.S. 171 Peter G. Van Alst,PS,2015-16,42,9,21.4,10,23.8,20,47.6,2,4.8,1,2.4,21,50,21,50
30Q171,P.S. 171 Peter G. Van Alst,PS,2016-17,40,6,15,8,20,22,55,1,2.5,3,7.5,14,35,26,65
30Q171,P.S. 171 Peter G. Van Alst,PS,2017-18,50,13,26,7,14,25,50,3,6,2,4,29,58,21,42
30Q212,P.S. 212,PS,2015-16,18,4,22.2,0,0,12,66.7,2,11.1,0,0,5,27.8,13,72.2
30Q212,P.S. 212,PS,2016-17,20,6,30,0,0,10,50,3,15,1,5,14,70,6,30
30Q212,P.S. 212,PS,2017-18,38,10,26.3,0,0,24,63.2,4,10.5,0,0,18,47.4,20,52.6
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,PS,2015-16,36,4,11.1,0,0,30,83.3,1,2.8,1,2.8,20,55.6,16,44.4
30Q222,P.S. 222 - Fire Fighter Christopher A. Santora School,PS,2016-17,40,6,15,0,0,29,72.5,4,10,1,2.5,18,45,22,55
30Q222,P.S. 222 - Fire Fighter Christopher A. Santora School,PS,2017-18,40,7,17.5,0,0,26,65,4,10,3,7.5,18,45,22,55
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,PS,2015-16,30,4,13.3,0,0,25,83.3,1,3.3,0,0,13,43.3,17,56.7
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,PS,2016-17,33,3,9.1,0,0,26,78.8,4,12.1,0,0,14,42.4,19,57.6
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,PS,2017-18,35,2,5.7,0,0,32,91.4,1,2.9,0,0,22,62.9,13,37.1
30Q234,P.S. 234,PS,2015-16,36,9,25,1,2.8,14,38.9,12,33.3,0,0,14,38.9,22,61.1
30Q234,P.S. 234,PS,2016-17,35,6,17.1,2,5.7,14,40,13,37.1,0,0,18,51.4,17,48.6
30Q234,P.S. 234,PS,2017-18,36,8,22.2,0,0,14,38.9,12,33.3,2,5.6,16,44.4,20,55.6
30Q361,P.S. 361,PS,2015-16,53,20,37.7,0,0,29,54.7,1,1.9,3,5.7,27,50.9,26,49.1
30Q361,The Woodside Community School,PS,2016-17,51,18,35.3,0,0,29,56.9,3,5.9,1,2,34,66.7,17,33.3
30Q361,The Woodside Community School,PS,2017-18,52,21,40.4,0,0,27,51.9,3,5.8,1,1.9,29,55.8,23,44.2
31R001,P.S. 001 Tottenville,PS,2015-16,34,1,2.9,1,2.9,4,11.8,28,82.4,0,0,14,41.2,20,58.8
31R001,P.S. 1 Tottenville,PS,2016-17,36,2,5.6,1,2.8,8,22.2,25,69.4,0,0,17,47.2,19,52.8
31R001,P.S. 1 Tottenville,PS,2017-18,35,0,0,0,0,3,8.6,31,88.6,1,2.9,25,71.4,10,28.6
31R003,P.S. 003 The Margaret Gioiosa School,PS,2015-16,35,3,8.6,0,0,4,11.4,27,77.1,1,2.9,16,45.7,19,54.3
31R003,P.S. 3 The Margaret Gioiosa School,PS,2016-17,36,2,5.6,0,0,5,13.9,28,77.8,1,2.8,18,50,18,50
31R003,P.S. 3 The Margaret Gioiosa School,PS,2017-18,35,3,8.6,0,0,9,25.7,23,65.7,0,0,19,54.3,16,45.7
31R004,P.S. 004 Maurice Wollin,PS,2015-16,61,6,9.8,1,1.6,18,29.5,36,59,0,0,25,41,36,59
31R004,P.S. 4 Maurice Wollin,PS,2016-17,66,8,12.1,1,1.5,14,21.2,42,63.6,1,1.5,30,45.5,36,54.5
31R004,P.S. 4 Maurice Wollin,PS,2017-18,60,6,10,1,1.7,8,13.3,43,71.7,2,3.3,27,45,33,55
31R006,P.S. 6 Corporal Allan F. Kivlehan School,PS,2015-16,36,0,0,0,0,6,16.7,30,83.3,0,0,19,52.8,17,47.2
31R006,P.S. 6 Corporal Allan F. Kivlehan School,PS,2016-17,35,0,0,0,0,9,25.7,26,74.3,0,0,18,51.4,17,48.6
31R006,P.S. 6 Corporal Allan F. Kivlehan School,PS,2017-18,42,0,0,1,2.4,16,38.1,25,59.5,0,0,21,50,21,50
31R008,P.S. 8 Shirlee Solomon,PS,2015-16,18,0,0,0,0,1,5.6,17,94.4,0,0,10,55.6,8,44.4
31R008,P.S. 8 Shirlee Solomon,PS,2016-17,18,2,11.1,0,0,2,11.1,14,77.8,0,0,9,50,9,50
31R008,P.S. 8 Shirlee Solomon,PS,2017-18,17,1,5.9,0,0,4,23.5,10,58.8,2,11.8,10,58.8,7,41.2
31R009,Naples Street Elementary School,PS,2015-16,36,4,11.1,3,8.3,10,27.8,19,52.8,0,0,18,50,18,50
31R009,Naples Street Elementary School,PS,2016-17,36,1,2.8,7,19.4,11,30.6,17,47.2,0,0,15,41.7,21,58.3
31R009,Naples Street Elementary School,PS,2017-18,36,7,19.4,1,2.8,7,19.4,21,58.3,0,0,19,52.8,17,47.2
31R011,P.S. 11 Thomas Dongan School,PS,2015-16,29,4,13.8,3,10.3,12,41.4,10,34.5,0,0,11,37.9,18,62.1
31R011,P.S. 11 Thomas Dongan School,PS,2016-17,26,0,0,3,11.5,17,65.4,6,23.1,0,0,16,61.5,10,38.5
31R011,P.S. 11 Thomas Dongan School,PS,2017-18,33,6,18.2,2,6.1,15,45.5,10,30.3,0,0,18,54.5,15,45.5
31R013,P.S. 013 M. L. Lindemeyer,PS,2015-16,18,3,16.7,3,16.7,7,38.9,4,22.2,1,5.6,8,44.4,10,55.6
31R013,P.S. 13 M. L. Lindemeyer,PS,2016-17,18,3,16.7,2,11.1,6,33.3,6,33.3,1,5.6,9,50,9,50
31R013,P.S. 13 M. L. Lindemeyer,PS,2017-18,18,1,5.6,1,5.6,7,38.9,6,33.3,3,16.7,7,38.9,11,61.1
31R016,P.S. 016 John J. Driscoll,PS,2015-16,47,2,4.3,16,34,24,51.1,5,10.6,0,0,28,59.6,19,40.4
31R016,P.S. 16 John J. Driscoll,PS,2016-17,52,2,3.8,9,17.3,35,67.3,6,11.5,0,0,27,51.9,25,48.1
31R016,P.S. 16 John J. Driscoll,PS,2017-18,47,6,12.8,16,34,23,48.9,1,2.1,1,2.1,28,59.6,19,40.4
31R018,P.S. 018 John G. Whittier,PS,2015-16,45,2,4.4,17,37.8,20,44.4,5,11.1,1,2.2,30,66.7,15,33.3
31R018,P.S. 18 John G. Whittier,PS,2016-17,36,0,0,12,33.3,23,63.9,1,2.8,0,0,17,47.2,19,52.8
31R018,P.S. 18 John G. Whittier,PS,2017-18,36,0,0,17,47.2,16,44.4,1,2.8,2,5.6,15,41.7,21,58.3
31R019,P.S. 019 The Curtis School,PS,2015-16,35,0,0,5,14.3,24,68.6,4,11.4,2,5.7,21,60,14,40
31R019,P.S. 19 The Curtis School,PS,2016-17,35,2,5.7,2,5.7,31,88.6,0,0,0,0,23,65.7,12,34.3
31R019,P.S. 19 The Curtis School,PS,2017-18,36,1,2.8,3,8.3,28,77.8,2,5.6,2,5.6,19,52.8,17,47.2
31R022,P.S. 022 Graniteville,PS,2015-16,18,2,11.1,7,38.9,7,38.9,2,11.1,0,0,7,38.9,11,61.1
31R022,P.S. 22 Graniteville,PS,2016-17,18,2,11.1,3,16.7,12,66.7,1,5.6,0,0,12,66.7,6,33.3
31R022,P.S. 22 Graniteville,PS,2017-18,18,0,0,5,27.8,11,61.1,1,5.6,1,5.6,9,50,9,50
31R023,P.S. 023 Richmondtown,PS,2015-16,36,1,2.8,2,5.6,4,11.1,29,80.6,0,0,16,44.4,20,55.6
31R023,P.S. 23 Richmondtown,PS,2016-17,36,3,8.3,0,0,5,13.9,28,77.8,0,0,25,69.4,11,30.6
31R023,P.S. 23 Richmondtown,PS,2017-18,35,2,5.7,0,0,5,14.3,28,80,0,0,12,34.3,23,65.7
31R026,P.S. 026 The Carteret School,PS,2015-16,18,0,0,0,0,4,22.2,13,72.2,1,5.6,9,50,9,50
31R026,P.S. 26 The Carteret School,PS,2016-17,18,3,16.7,0,0,5,27.8,9,50,1,5.6,7,38.9,11,61.1
31R026,P.S. 26 The Carteret School,PS,2017-18,18,1,5.6,0,0,5,27.8,12,66.7,0,0,9,50,9,50
31R029,P.S. 029 Bardwell,PS,2015-16,16,5,31.3,0,0,1,6.3,10,62.5,0,0,9,56.3,7,43.8
31R029,P.S. 29 Bardwell,PS,2016-17,16,3,18.8,0,0,1,6.3,12,75,0,0,10,62.5,6,37.5
31R029,P.S. 29 Bardwell,PS,2017-18,16,3,18.8,0,0,5,31.3,8,50,0,0,9,56.3,7,43.8
31R030,P.S. 030 Westerleigh,PS,2015-16,18,1,5.6,1,5.6,2,11.1,13,72.2,1,5.6,3,16.7,15,83.3
31R030,P.S. 30 Westerleigh,PS,2016-17,18,0,0,0,0,5,27.8,13,72.2,0,0,8,44.4,10,55.6
31R030,P.S. 30 Westerleigh,PS,2017-18,18,2,11.1,0,0,7,38.9,8,44.4,1,5.6,12,66.7,6,33.3
31R031,P.S. 031 William T. Davis,PS,2015-16,33,0,0,18,54.5,12,36.4,2,6.1,1,3,19,57.6,14,42.4
31R031,P.S. 31 William T. Davis,PS,2016-17,29,1,3.4,12,41.4,15,51.7,0,0,1,3.4,17,58.6,12,41.4
31R031,P.S. 31 William T. Davis,PS,2017-18,26,0,0,12,46.2,10,38.5,1,3.8,3,11.5,12,46.2,14,53.8
31R032,P.S. 032 The Gifford School,PS,2015-16,53,0,0,0,0,12,22.6,41,77.4,0,0,27,50.9,26,49.1
31R032,P.S. 32 The Gifford School,PS,2016-17,54,2,3.7,0,0,6,11.1,42,77.8,4,7.4,31,57.4,23,42.6
31R032,P.S. 32 The Gifford School,PS,2017-18,54,7,13,0,0,5,9.3,42,77.8,0,0,32,59.3,22,40.7
31R036,P.S. 036 J. C. Drumgoole,PS,2015-16,82,9,11,1,1.2,10,12.2,62,75.6,0,0,50,61,32,39
31R036,P.S. 36 J. C. Drumgoole,PS,2016-17,86,4,4.7,0,0,13,15.1,69,80.2,0,0,47,54.7,39,45.3
31R036,P.S. 36 J. C. Drumgoole,PS,2017-18,73,3,4.1,0,0,14,19.2,55,75.3,1,1.4,42,57.5,31,42.5
31R038,P.S. 038 George Cromwell,PS,2015-16,33,5,15.2,0,0,16,48.5,12,36.4,0,0,18,54.5,15,45.5
31R038,P.S. 38 George Cromwell,PS,2016-17,30,5,16.7,1,3.3,9,30,14,46.7,1,3.3,19,63.3,11,36.7
31R038,P.S. 38 George Cromwell,PS,2017-18,36,7,19.4,1,2.8,10,27.8,16,44.4,2,5.6,21,58.3,15,41.7
31R039,P.S. 39 Francis J. Murphy Jr.,PS,2015-16,18,2,11.1,1,5.6,6,33.3,9,50,0,0,6,33.3,12,66.7
31R039,P.S. 39 Francis J. Murphy Jr.,PS,2016-17,18,3,16.7,1,5.6,4,22.2,10,55.6,0,0,8,44.4,10,55.6
31R041,P.S. 041 New Dorp,PS,2015-16,36,4,11.1,2,5.6,8,22.2,22,61.1,0,0,25,69.4,11,30.6
31R041,The Stephanie A. Vierno School,PS,2016-17,36,4,11.1,1,2.8,12,33.3,19,52.8,0,0,16,44.4,20,55.6
31R041,The Stephanie A. Vierno School,PS,2017-18,36,4,11.1,4,11.1,13,36.1,15,41.7,0,0,18,50,18,50
31R042,P.S. 42 Eltingville,PS,2016-17,54,3,5.6,0,0,4,7.4,45,83.3,2,3.7,28,51.9,26,48.1
31R042,P.S. 42 Eltingville,PS,2017-18,54,2,3.7,2,3.7,5,9.3,45,83.3,0,0,22,40.7,32,59.3
31R044,P.S. 044 Thomas C. Brown,PS,2015-16,82,6,7.3,20,24.4,52,63.4,2,2.4,2,2.4,49,59.8,33,40.2
31R044,P.S. 44 Thomas C. Brown,PS,2016-17,70,7,10,30,42.9,29,41.4,2,2.9,2,2.9,42,60,28,40
31R044,P.S. 44 Thomas C. Brown,PS,2017-18,67,3,4.5,20,29.9,37,55.2,3,4.5,4,6,37,55.2,30,44.8
31R045,P.S. 045 John Tyler,PS,2015-16,35,5,14.3,3,8.6,13,37.1,12,34.3,2,5.7,21,60,14,40
31R045,P.S. 45 John Tyler,PS,2016-17,33,2,6.1,3,9.1,17,51.5,9,27.3,2,6.1,19,57.6,14,42.4
31R045,P.S. 45 John Tyler,PS,2017-18,34,1,2.9,5,14.7,19,55.9,7,20.6,2,5.9,18,52.9,16,47.1
31R046,P.S. 046 Albert V. Maniscalco,PS,2015-16,18,1,5.6,2,11.1,6,33.3,9,50,0,0,9,50,9,50
31R046,P.S. 46 Albert V. Maniscalco,PS,2016-17,18,3,16.7,1,5.6,8,44.4,5,27.8,1,5.6,10,55.6,8,44.4
31R046,P.S. 46 Albert V. Maniscalco,PS,2017-18,17,2,11.8,1,5.9,7,41.2,7,41.2,0,0,9,52.9,8,47.1
31R048,P.S. 048 William C. Wilcox,PS,2015-16,18,3,16.7,0,0,1,5.6,14,77.8,0,0,11,61.1,7,38.9
31R048,P.S. 48 William G. Wilcox,PS,2016-17,18,6,33.3,2,11.1,2,11.1,8,44.4,0,0,9,50,9,50
31R048,P.S. 48 William G. Wilcox,PS,2017-18,18,4,22.2,0,0,4,22.2,10,55.6,0,0,7,38.9,11,61.1
31R050,P.S. 050 Frank Hankinson,PS,2015-16,36,4,11.1,1,2.8,7,19.4,22,61.1,2,5.6,23,63.9,13,36.1
31R050,P.S. 50 Frank Hankinson,PS,2016-17,36,3,8.3,1,2.8,6,16.7,26,72.2,0,0,12,33.3,24,66.7
31R050,P.S. 50 Frank Hankinson,PS,2017-18,35,4,11.4,0,0,6,17.1,25,71.4,0,0,18,51.4,17,48.6
31R052,P.S. 052 John C. Thompson,PS,2015-16,50,8,16,1,2,12,24,26,52,3,6,30,60,20,40
31R052,P.S. 52 John C. Thompson,PS,2016-17,53,6,11.3,0,0,6,11.3,41,77.4,0,0,25,47.2,28,52.8
31R052,P.S. 52 John C. Thompson,PS,2017-18,58,9,15.5,2,3.4,8,13.8,37,63.8,2,3.4,28,48.3,30,51.7
31R053,P.S. 053 Bay Terrace,PS,2015-16,86,3,3.5,2,2.3,8,9.3,68,79.1,5,5.8,40,46.5,46,53.5
31R053,P.S. 53 - The Barbara Esselborn School,PS,2016-17,85,12,14.1,1,1.2,10,11.8,59,69.4,3,3.5,47,55.3,38,44.7
31R053,P.S. 53 - The Barbara Esselborn School,PS,2017-18,79,6,7.6,0,0,17,21.5,55,69.6,1,1.3,33,41.8,46,58.2
31R054,P.S. 054 Charles W. Leng,PS,2015-16,66,27,40.9,3,4.5,6,9.1,30,45.5,0,0,35,53,31,47
31R054,P.S. 54 Charles W. Leng,PS,2016-17,65,31,47.7,3,4.6,10,15.4,21,32.3,0,0,31,47.7,34,52.3
31R054,P.S. 54 Charles W. Leng,PS,2017-18,68,24,35.3,3,4.4,18,26.5,23,33.8,0,0,35,51.5,33,48.5
31R055,P.S. 055 Henry M. Boehm,PS,2015-16,36,1,2.8,0,0,5,13.9,28,77.8,2,5.6,17,47.2,19,52.8
31R055,P.S. 55 Henry M. Boehm,PS,2016-17,36,0,0,0,0,2,5.6,33,91.7,1,2.8,18,50,18,50
31R055,P.S. 55 Henry M. Boehm,PS,2017-18,36,1,2.8,0,0,6,16.7,29,80.6,0,0,17,47.2,19,52.8
31R056,P.S. 56 The Louis Desario School,PS,2015-16,61,3,4.9,0,0,6,9.8,52,85.2,0,0,28,45.9,33,54.1
31R056,P.S. 56 The Louis Desario School,PS,2016-17,63,4,6.3,0,0,6,9.5,53,84.1,0,0,32,50.8,31,49.2
31R056,P.S. 56 The Louis Desario School,PS,2017-18,62,3,4.8,1,1.6,6,9.7,52,83.9,0,0,33,53.2,29,46.8
31R057,P.S. 057 Hubert H. Humphrey,PS,2015-16,65,2,3.1,31,47.7,25,38.5,6,9.2,1,1.5,32,49.2,33,50.8
31R057,P.S. 57 Hubert H. Humphrey,PS,2016-17,67,7,10.4,37,55.2,18,26.9,2,3,3,4.5,30,44.8,37,55.2
31R057,P.S. 57 Hubert H. Humphrey,PS,2017-18,68,1,1.5,36,52.9,25,36.8,2,2.9,4,5.9,40,58.8,28,41.2
31R058,Space Shuttle Columbia School,PS,2015-16,36,4,11.1,1,2.8,8,22.2,22,61.1,1,2.8,21,58.3,15,41.7
31R058,Space Shuttle Columbia School,PS,2016-17,36,3,8.3,1,2.8,15,41.7,16,44.4,1,2.8,15,41.7,21,58.3
31R058,Space Shuttle Columbia School,PS,2017-18,54,5,9.3,3,5.6,15,27.8,29,53.7,2,3.7,30,55.6,24,44.4
31R059,P.S. 059 The Harbor View School ,PS,2015-16,50,0,0,24,48,19,38,5,10,2,4,29,58,21,42
31R059,The Harbor View School,PS,2016-17,54,2,3.7,14,25.9,21,38.9,10,18.5,7,13,22,40.7,32,59.3
31R059,The Harbor View School,PS,2017-18,35,0,0,7,20,18,51.4,6,17.1,4,11.4,13,37.1,22,62.9
31R060,P.S. 060 Alice Austen,PS,2015-16,36,6,16.7,0,0,6,16.7,24,66.7,0,0,16,44.4,20,55.6
31R060,P.S. 60 Alice Austen,PS,2016-17,34,3,8.8,0,0,7,20.6,24,70.6,0,0,19,55.9,15,44.1
31R060,P.S. 60 Alice Austen,PS,2017-18,35,4,11.4,1,2.9,10,28.6,20,57.1,0,0,19,54.3,16,45.7
31R062,P.S. 62,PS,2015-16,18,2,11.1,0,0,0,0,16,88.9,0,0,8,44.4,10,55.6
31R062,The Kathleen Grimm School for Leadership and Sustainability,PS,2016-17,18,1,5.6,0,0,1,5.6,16,88.9,0,0,6,33.3,12,66.7
31R062,The Kathleen Grimm School for Leadership and Sustainability,PS,2017-18,18,1,5.6,1,5.6,0,0,16,88.9,0,0,10,55.6,8,44.4
31R065,P.S. 65 The Academy of Innovative Learning,PS,2015-16,35,2,5.7,9,25.7,15,42.9,8,22.9,1,2.9,21,60,14,40
31R065,P.S. 65 The Academy of Innovative Learning,PS,2016-17,36,0,0,5,13.9,10,27.8,14,38.9,7,19.4,15,41.7,21,58.3
31R065,P.S. 65 The Academy of Innovative Learning,PS,2017-18,36,0,0,4,11.1,20,55.6,9,25,3,8.3,13,36.1,23,63.9
31R068,Port Richmond School for Visionary Learning,PS,2017-18,36,1,2.8,9,25,19,52.8,6,16.7,1,2.8,18,50,18,50
31R069,P.S. 069 Daniel D. Tompkins,PS,2015-16,20,2,10,1,5,3,15,14,70,0,0,9,45,11,55
31R069,P.S. 69 Daniel D. Tompkins,PS,2016-17,18,3,16.7,0,0,2,11.1,12,66.7,1,5.6,6,33.3,12,66.7
31R069,P.S. 69 Daniel D. Tompkins,PS,2017-18,18,4,22.2,0,0,0,0,14,77.8,0,0,6,33.3,12,66.7
31R078,P.S. 78,PS,2016-17,36,1,2.8,8,22.2,23,63.9,3,8.3,1,2.8,20,55.6,16,44.4
31R078,P.S. 78,PS,2017-18,35,1,2.9,22,62.9,9,25.7,1,2.9,2,5.7,16,45.7,19,54.3
31R080,The Michael J. Petrides School,PS,2015-16,36,5,13.9,4,11.1,15,41.7,12,33.3,0,0,13,36.1,23,63.9
31R080,The Michael J. Petrides School,PS,2016-17,36,2,5.6,5,13.9,11,30.6,18,50,0,0,17,47.2,19,52.8
31R080,The Michael J. Petrides School,PS,2017-18,36,3,8.3,3,8.3,12,33.3,17,47.2,1,2.8,18,50,18,50
31R861,Staten Island School of Civic Leadership,PS,2015-16,18,3,16.7,1,5.6,10,55.6,4,22.2,0,0,7,38.9,11,61.1
31R861,Staten Island School of Civic Leadership,PS,2016-17,18,4,22.2,5,27.8,6,33.3,1,5.6,2,11.1,11,61.1,7,38.9
31R861,Staten Island School of Civic Leadership,PS,2017-18,18,4,22.2,0,0,8,44.4,6,33.3,0,0,12,66.7,6,33.3
32K045,P.S. 045 Horace E. Greene,PS,2015-16,42,1,2.4,19,45.2,21,50,1,2.4,0,0,20,47.6,22,52.4
32K045,P.S./I.S. 45 Horace E. Greene,PS,2016-17,37,0,0,13,35.1,23,62.2,1,2.7,0,0,19,51.4,18,48.6
32K045,P.S./I.S. 45 Horace E. Greene,PS,2017-18,41,3,7.3,17,41.5,20,48.8,0,0,1,2.4,20,48.8,21,51.2
32K075,P.S. 075 Mayda Cortiella,PS,2015-16,39,1,2.6,6,15.4,31,79.5,1,2.6,0,0,22,56.4,17,43.6
32K075,P.S. 75 Mayda Cortiella,PS,2016-17,33,0,0,7,21.2,26,78.8,0,0,0,0,11,33.3,22,66.7
32K075,P.S. 75 Mayda Cortiella,PS,2017-18,47,1,2.1,5,10.6,41,87.2,0,0,0,0,19,40.4,28,59.6
32K106,P.S. 106 Edward Everett Hale,PS,2015-16,33,0,0,6,18.2,27,81.8,0,0,0,0,17,51.5,16,48.5
32K106,P.S. 106 Edward Everett Hale,PS,2016-17,24,0,0,3,12.5,21,87.5,0,0,0,0,11,45.8,13,54.2
32K106,P.S. 106 Edward Everett Hale,PS,2017-18,23,0,0,2,8.7,19,82.6,1,4.3,1,4.3,9,39.1,14,60.9
32K123,P.S. 123 Suydam,PS,2015-16,35,3,8.6,1,2.9,31,88.6,0,0,0,0,19,54.3,16,45.7
32K123,P.S. 123 Suydam,PS,2016-17,36,3,8.3,1,2.8,32,88.9,0,0,0,0,21,58.3,15,41.7
32K123,P.S. 123 Suydam,PS,2017-18,35,5,14.3,1,2.9,28,80,1,2.9,0,0,18,51.4,17,48.6
32K145,P.S. 145 Andrew Jackson,PS,2015-16,59,0,0,0,0,57,96.6,2,3.4,0,0,34,57.6,25,42.4
32K145,P.S. 145 Andrew Jackson,PS,2016-17,46,2,4.3,2,4.3,42,91.3,0,0,0,0,29,63,17,37
32K145,P.S. 145 Andrew Jackson,PS,2017-18,46,0,0,4,8.7,42,91.3,0,0,0,0,22,47.8,24,52.2
32K151,P.S. 151 Lyndon B. Johnson,PS,2015-16,35,0,0,9,25.7,23,65.7,3,8.6,0,0,22,62.9,13,37.1
32K151,P.S. 151 Lyndon B. Johnson,PS,2016-17,36,1,2.8,5,13.9,30,83.3,0,0,0,0,20,55.6,16,44.4
32K151,P.S. 151 Lyndon B. Johnson,PS,2017-18,30,0,0,3,10,27,90,0,0,0,0,13,43.3,17,56.7
